season,player,link,tm,mp
2009,Quentin Richardson,/players/r/richaqu01.html,NYK,1893.6000000000001
2009,Luke Ridnour,/players/r/ridnolu01.html,MIL,2030.3999999999999
2009,Anthony Roberson,/players/r/roberan02.html,NYK,253
2009,Anthony Roberson,/players/r/roberan02.html,CHI,22.799999999999997
2009,Nate Robinson,/players/r/robinna01.html,NYK,2212.6
2009,Sergio Rodríguez,/players/r/rodrise01.html,POR,1224
2009,Rajon Rondo,/players/r/rondora01.html,BOS,2640
2009,Derrick Rose,/players/r/rosede01.html,CHI,2997
2009,Malik Rose,/players/r/rosema01.html,NYK,160.20000000000002
2009,Malik Rose,/players/r/rosema01.html,OKC,310
2009,Quinton Ross,/players/r/rossqu01.html,MEM,1162.8000000000002
2009,Brandon Roy,/players/r/roybr01.html,POR,2901.6000000000004
2009,Michael Ruffin,/players/r/ruffimi01.html,POR,35.2
2009,Brandon Rush,/players/r/rushbr01.html,IND,1800
2009,Kareem Rush,/players/r/rushka01.html,PHI,200
2009,John Salmons,/players/s/salmojo01.html,SAC,1982.1999999999998
2009,John Salmons,/players/s/salmojo01.html,CHI,980.2
2009,Cheikh Samb,/players/s/sambch01.html,DEN,24
2009,Cheikh Samb,/players/s/sambch01.html,LAC,51
2009,Cheikh Samb,/players/s/sambch01.html,NYK,8
2009,Brian Scalabrine,/players/s/scalabr01.html,BOS,503.1
2009,Luis Scola,/players/s/scolalu01.html,HOU,2484.6
2009,Thabo Sefolosha,/players/s/sefolth01.html,CHI,735.3000000000001
2009,Thabo Sefolosha,/players/s/sefolth01.html,OKC,717.6
2009,Mouhamed Sene,/players/s/senesa01.html,OKC,23
2009,Mouhamed Sene,/players/s/senesa01.html,NYK,6
2009,Ramon Sessions,/players/s/sessira01.html,MIL,2172.5
2009,Walter Sharpe,/players/s/sharpwa01.html,DET,20
2009,Bobby Simmons,/players/s/simmobo01.html,NJN,1732.3999999999999
2009,Cedric Simmons,/players/s/simmoce01.html,CHI,60.5
2009,Cedric Simmons,/players/s/simmoce01.html,SAC,23.099999999999998
2009,Courtney Sims,/players/s/simsco01.html,PHO,2
2009,Courtney Sims,/players/s/simsco01.html,NYK,11
2009,Sean Singletary,/players/s/singlse01.html,PHO,122.2
2009,Sean Singletary,/players/s/singlse01.html,CHA,180
2009,James Singleton,/players/s/singlja01.html,DAL,886.6
2009,Brian Skinner,/players/s/skinnbr01.html,LAC,841.5
2009,Craig Smith,/players/s/smithcr01.html,MIN,1457.8
2009,J.R. Smith,/players/s/smithjr01.html,DEN,2243.7
2009,Joe Smith,/players/s/smithjo02.html,OKC,691.1999999999999
2009,Joe Smith,/players/s/smithjo02.html,CLE,411.6
2009,Josh Smith,/players/s/smithjo03.html,ATL,2421.9
2009,Will Solomon,/players/s/solomwi01.html,TOR,542.1
2009,Will Solomon,/players/s/solomwi01.html,SAC,168
2009,Darius Songaila,/players/s/songada01.html,WAS,1524.6000000000001
2009,Marreese Speights,/players/s/speigma01.html,PHI,1264
2009,Jerry Stackhouse,/players/s/stackje01.html,DAL,162
2009,DeShawn Stevenson,/players/s/stevede01.html,WAS,886.4
2009,Peja Stojaković,/players/s/stojape01.html,NOH,2086.2000000000003
2009,Amar'e Stoudemire,/players/s/stoudam01.html,PHO,1950.3999999999999
2009,Rodney Stuckey,/players/s/stuckro01.html,DET,2520.1
2009,Robert Swift,/players/s/swiftro01.html,OKC,343.2
2009,Stromile Swift,/players/s/swiftst01.html,NJN,64.19999999999999
2009,Stromile Swift,/players/s/swiftst01.html,PHO,120.9
2009,Wally Szczerbiak,/players/s/szczewa02.html,CLE,1524.4
2009,Mike Taylor,/players/t/taylomi01.html,LAC,770.1
2009,Sebastian Telfair,/players/t/telfase01.html,MIN,2092.5
2009,Jason Terry,/players/t/terryja01.html,DAL,2493.8
2009,Etan Thomas,/players/t/thomaet01.html,WAS,306.8
2009,Kenny Thomas,/players/t/thomake01.html,SAC,62.4
2009,Kurt Thomas,/players/t/thomaku01.html,SAS,1406.2
2009,Tim Thomas,/players/t/thomati01.html,LAC,220
2009,Tim Thomas,/players/t/thomati01.html,NYK,774
2009,Tim Thomas,/players/t/thomati01.html,CHI,253.79999999999998
2009,Tyrus Thomas,/players/t/thomaty01.html,CHI,2172.5
2009,Jason Thompson,/players/t/thompja02.html,SAC,2304.2000000000003
2009,Al Thornton,/players/t/thornal01.html,LAC,2655.4
2009,Anthony Tolliver,/players/t/tollian01.html,SAS,207.1
2009,Alando Tucker,/players/t/tuckeal02.html,PHO,282
2009,Ronny Turiaf,/players/t/turiaro01.html,GSW,1698.5
2009,Hedo Türkoğlu,/players/t/turkohe01.html,ORL,2818.2000000000003
2009,Ime Udoka,/players/u/udokaim01.html,SAS,1031.8
2009,Beno Udrih,/players/u/udrihbe01.html,SAC,2270.3
2009,Roko Ukić,/players/u/ukicro01.html,TOR,892.8000000000001
2009,Anderson Varejão,/players/v/varejan01.html,CLE,2308.5
2009,Jacque Vaughn,/players/v/vaughja01.html,SAS,291
2009,Charlie Villanueva,/players/v/villach01.html,MIL,2098.2
2009,Jake Voskuhl,/players/v/voskuja01.html,TOR,239.4
2009,Sasha Vujačić,/players/v/vujacsa01.html,LAL,1296
2009,Dwyane Wade,/players/w/wadedw01.html,MIA,3049.4
2009,Von Wafer,/players/w/wafervo01.html,HOU,1222.1999999999998
2009,Henry Walker,/players/w/walkebi01.html,BOS,214.60000000000002
2009,Ben Wallace,/players/w/wallabe01.html,CLE,1316
2009,Gerald Wallace,/players/w/wallage01.html,CHA,2669.6
2009,Rasheed Wallace,/players/w/wallara01.html,DET,2125.2000000000003
2009,Luke Walton,/players/w/waltolu01.html,LAL,1163.5
2009,Hakim Warrick,/players/w/warriha01.html,MEM,2025.3999999999999
2009,C.J. Watson,/players/w/watsocj01.html,GSW,1886.5
2009,Earl Watson,/players/w/watsoea01.html,OKC,1774.8000000000002
2009,Kyle Weaver,/players/w/weaveky01.html,OKC,1164.8
2009,Martell Webster,/players/w/webstma02.html,POR,5
2009,Sonny Weems,/players/w/weemsso01.html,DEN,55.199999999999996
2009,David West,/players/w/westda01.html,NOH,2979.2000000000003
2009,Delonte West,/players/w/westde01.html,CLE,2150.4
2009,Mario West,/players/w/westma02.html,ATL,270.29999999999995
2009,Russell Westbrook,/players/w/westbru01.html,OKC,2665
2009,D.J. White,/players/w/whitedj01.html,OKC,130.20000000000002
2009,James White,/players/w/whiteja02.html,HOU,11.2
2009,Chris Wilcox,/players/w/wilcoch01.html,OKC,717.8
2009,Chris Wilcox,/players/w/wilcoch01.html,NYK,330
2009,Damien Wilkins,/players/w/wilkida02.html,OKC,635.5
2009,Deron Williams,/players/w/willide01.html,UTA,2502.3999999999996
2009,Jawad Williams,/players/w/willija04.html,CLE,20
2009,Lou Williams,/players/w/willilo02.html,PHI,1919.7
2009,Marcus Williams,/players/w/willima03.html,GSW,54
2009,Marcus Williams,/players/w/willima04.html,GSW,54
2009,Marcus Williams,/players/w/willima03.html,SAS,3
2009,Marcus Williams,/players/w/willima04.html,SAS,3
2009,Marvin Williams,/players/w/willima02.html,ATL,2092.2999999999997
2009,Mo Williams,/players/w/willima01.html,CLE,2835
2009,Sean Williams,/players/w/willise01.html,NJN,366.3
2009,Shawne Williams,/players/w/willish03.html,DAL,169.5
2009,Shelden Williams,/players/w/willish02.html,SAC,306
2009,Shelden Williams,/players/w/willish02.html,MIN,207
2009,Metta World Peace,/players/a/artesro01.html,HOU,2449.5
2009,Antoine Wright,/players/w/wrighan01.html,DAL,1553.5
2009,Brandan Wright,/players/w/wrighbr03.html,GSW,686.4000000000001
2009,Dorell Wright,/players/w/wrighdo01.html,MIA,73.19999999999999
2009,Julian Wright,/players/w/wrighju01.html,NOH,772.2
2009,Lorenzen Wright,/players/w/wrighlo02.html,CLE,125.80000000000001
2009,Nick Young,/players/y/youngni01.html,WAS,1836.8
2009,Thaddeus Young,/players/y/youngth01.html,PHI,2580
2009,Sun Yue,/players/y/yuesu01.html,LAL,28
2010,Arron Afflalo,/players/a/afflaar01.html,DEN,2222.2000000000003
2010,Alexis Ajinça,/players/a/ajincal01.html,CHA,30
2010,LaMarcus Aldridge,/players/a/aldrila01.html,POR,2925
2010,Joe Alexander,/players/a/alexajo01.html,CHI,28.8
2010,Malik Allen,/players/a/allenma01.html,DEN,453.90000000000003
2010,Ray Allen*,NA,BOS,2816
2010,Tony Allen,/players/a/allento01.html,BOS,891
2010,Rafer Alston,/players/a/alstora01.html,NJN,766.8
2010,Rafer Alston,/players/a/alstora01.html,MIA,655
2010,Lou Amundson,/players/a/amundlo01.html,PHO,1169.2
2010,Chris Andersen,/players/a/anderch01.html,DEN,1694.8
2010,David Andersen,/players/a/anderda03.html,HOU,888.3
2010,Antonio Anderson,/players/a/anderan02.html,OKC,15
2010,Ryan Anderson,/players/a/anderry01.html,ORL,913.5
2010,Carmelo Anthony,/players/a/anthoca01.html,DEN,2635.8
2010,Joel Anthony,/players/a/anthojo01.html,MIA,1320
2010,Gilbert Arenas,/players/a/arenagi01.html,WAS,1168
2010,Trevor Ariza,/players/a/arizatr01.html,HOU,2628
2010,Hilton Armstrong,/players/a/armsthi01.html,NOH,239.4
2010,Hilton Armstrong,/players/a/armsthi01.html,SAC,55.800000000000004
2010,Hilton Armstrong,/players/a/armsthi01.html,HOU,39.6
2010,Carlos Arroyo,/players/a/arroyca01.html,MIA,1584
2010,Darrell Arthur,/players/a/arthuda01.html,MEM,457.6
2010,Chucky Atkins,/players/a/atkinch01.html,DET,644
2010,D.J. Augustin,/players/a/augusdj01.html,CHA,1472
2010,Jeff Ayres,/players/p/pendeje02.html,POR,405.6
2010,Kelenna Azubuike,/players/a/azubuke01.html,GSW,231.29999999999998
2010,Renaldo Balkman,/players/b/balkmre01.html,DEN,91
2010,Marcus Banks,/players/b/banksma01.html,TOR,244.2
2010,Leandro Barbosa,/players/b/barbole01.html,PHO,787.5999999999999
2010,J.J. Barea,/players/b/bareajo01.html,DAL,1544.4
2010,Andrea Bargnani,/players/b/bargnan01.html,TOR,2800
2010,Matt Barnes,/players/b/barnema02.html,ORL,2097.9
2010,Earl Barron,/players/b/barroea01.html,NYK,231.70000000000002
2010,Brandon Bass,/players/b/bassbr01.html,ORL,650
2010,Tony Battie,/players/b/battito01.html,NJN,133.5
2010,Shane Battier,/players/b/battish01.html,HOU,2170.7999999999997
2010,Nicolas Batum,/players/b/batumni01.html,POR,917.6
2010,Jerryd Bayless,/players/b/bayleje01.html,POR,1302.4
2010,Michael Beasley,/players/b/beaslmi01.html,MIA,2324.4
2010,Rodrigue Beaubois,/players/b/beaubro01.html,DAL,700
2010,Marco Belinelli,/players/b/belinma01.html,TOR,1122
2010,Charlie Bell,/players/b/bellch01.html,MIL,1611.7
2010,Raja Bell,/players/b/bellra01.html,CHA,157
2010,Raja Bell,/players/b/bellra01.html,GSW,23
2010,Jonathan Bender,/players/b/bendejo01.html,NYK,292.5
2010,Mike Bibby,/players/b/bibbymi01.html,ATL,2192
2010,Andris Biedriņš,/players/b/biedran01.html,GSW,762.3000000000001
2010,Chauncey Billups,/players/b/billuch01.html,DEN,2489.3
2010,DeJuan Blair,/players/b/blairde01.html,SAS,1492.3999999999999
2010,Steve Blake,/players/b/blakest01.html,POR,1397.3999999999999
2010,Steve Blake,/players/b/blakest01.html,LAC,762.7
2010,Andray Blatche,/players/b/blatcan01.html,WAS,2259.9
2010,Keith Bogans,/players/b/boganke01.html,SAS,1556.3
2010,Andrew Bogut,/players/b/bogutan01.html,MIL,2228.7
2010,Matt Bonner,/players/b/bonnema01.html,SAS,1163.5
2010,Josh Boone,/players/b/boonejo01.html,NJN,1045.8000000000002
2010,Carlos Boozer,/players/b/boozeca01.html,UTA,2675.3999999999996
2010,Chris Bosh,/players/b/boshch01.html,TOR,2527
2010,Ryan Bowen,/players/b/bowenry01.html,OKC,8
2010,Earl Boykins,/players/b/boykiea01.html,WAS,1118.8999999999999
2010,Elton Brand,/players/b/brandel01.html,PHI,2295.2
2010,Corey Brewer,/players/b/breweco01.html,MIN,2484.6
2010,Ronnie Brewer,/players/b/brewero02.html,UTA,1664.1999999999998
2010,Ronnie Brewer,/players/b/brewero02.html,MEM,80
2010,Primož Brezec,/players/b/brezepr01.html,PHI,35.699999999999996
2010,Primož Brezec,/players/b/brezepr01.html,MIL,58.800000000000004
2010,Jon Brockman,/players/b/brockjo01.html,SAC,655.1999999999999
2010,Aaron Brooks,/players/b/brookaa01.html,HOU,2919.2000000000003
2010,Bobby Brown,/players/b/brownbo02.html,NOH,327.8
2010,Bobby Brown,/players/b/brownbo02.html,LAC,190.9
2010,Derrick Brown,/players/b/brownde04.html,CHA,535.8000000000001
2010,Devin Brown,/players/b/brownde02.html,NOH,967.2
2010,Devin Brown,/players/b/brownde02.html,CHI,93.5
2010,Kwame Brown,/players/b/brownkw01.html,DET,662.4000000000001
2010,Shannon Brown,/players/b/brownsh01.html,LAL,1697.3999999999999
2010,Kobe Bryant,/players/b/bryanko01.html,LAL,2832.3999999999996
2010,Chase Budinger,/players/b/budinch01.html,HOU,1487.4
2010,Caron Butler,/players/b/butleca01.html,WAS,1851.8
2010,Caron Butler,/players/b/butleca01.html,DAL,928.8
2010,Rasual Butler,/players/b/butlera01.html,LAC,2706
2010,Andrew Bynum,/players/b/bynuman01.html,LAL,1976
2010,Will Bynum,/players/b/bynumwi01.html,DET,1669.5
2010,José Calderón,/players/c/caldejo01.html,TOR,1815.6
2010,Marcus Camby,/players/c/cambyma01.html,LAC,1596.3
2010,Marcus Camby,/players/c/cambyma01.html,POR,717.6
2010,Brian Cardinal,/players/c/cardibr01.html,MIN,266.79999999999995
2010,Rodney Carney,/players/c/carnero01.html,PHI,856.8
2010,DeMarre Carroll,/players/c/carrode01.html,MEM,795.1999999999999
2010,Matt Carroll,/players/c/carroma01.html,DAL,120
2010,Anthony Carter,/players/c/cartean01.html,DEN,858.6
2010,Vince Carter,/players/c/cartevi01.html,ORL,2310
2010,Omri Casspi,/players/c/casspom01.html,SAC,1932.7
2010,Mario Chalmers,/players/c/chalmma01.html,MIA,1810.4
2010,Tyson Chandler,/players/c/chandty01.html,CHA,1162.8
2010,Wilson Chandler,/players/c/chandwi01.html,NYK,2320.5
2010,Earl Clark,/players/c/clarkea01.html,PHO,382.5
2010,Jarron Collins,/players/c/collija03.html,PHO,261.8
2010,Jason Collins,/players/c/collija04.html,ATL,115.19999999999999
2010,Mardy Collins,/players/c/collima01.html,LAC,468.7
2010,Darren Collison,/players/c/collida01.html,NOH,2112.8
2010,Nick Collison,/players/c/collini01.html,OKC,1560
2010,Mike Conley,/players/c/conlemi01.html,MEM,2568
2010,Will Conroy,/players/c/conrowi01.html,HOU,36
2010,Brian Cook,/players/c/cookbr01.html,HOU,43.5
2010,Daequan Cook,/players/c/cookda02.html,MIA,693
2010,Jamal Crawford,/players/c/crawfja01.html,ATL,2456.9
2010,Dante Cunningham,/players/c/cunnida01.html,POR,705.5999999999999
2010,Eddy Curry,/players/c/curryed01.html,NYK,62.300000000000004
2010,JamesOn Curry,/players/c/curryja01.html,LAC,0
2010,Stephen Curry,/players/c/curryst01.html,GSW,2896
2010,Samuel Dalembert,/players/d/dalemsa01.html,PHI,2123.7999999999997
2010,Erick Dampier,/players/d/dampier01.html,DAL,1281.5
2010,Marquis Daniels,/players/d/daniema01.html,BOS,938.4
2010,Baron Davis,/players/d/davisba01.html,LAC,2520
2010,Glen Davis,/players/d/davisgl01.html,BOS,934.2
2010,Paul Davis,/players/d/davispa01.html,WAS,8
2010,Ricky Davis,/players/d/davisri01.html,LAC,500.40000000000003
2010,Austin Daye,/players/d/dayeau01.html,DET,917.7
2010,Carlos Delfino,/players/d/delfica01.html,MIL,2280
2010,Luol Deng,/players/d/denglu01.html,CHI,2653
2010,DeMar DeRozan,/players/d/derozde01.html,TOR,1663.2
2010,Boris Diaw,/players/d/diawbo01.html,CHA,2902.7999999999997
2010,Yakhouba Diawara,/players/d/diawaya01.html,MIA,43.8
2010,Travis Diener,/players/d/dienetr01.html,IND,25.2
2010,Travis Diener,/players/d/dienetr01.html,POR,26
2010,DeSagana Diop,/players/d/diopde01.html,CHA,261.9
2010,Keyon Dooling,/players/d/doolike01.html,NJN,969.9000000000001
2010,Joey Dorsey,/players/d/dorsejo01.html,HOU,53.9
2010,Joey Dorsey,/players/d/dorsejo01.html,SAC,52
2010,Toney Douglas,/players/d/douglto01.html,NYK,1086.3999999999999
2010,Chris Douglas-Roberts,/players/d/douglch01.html,NJN,1728.6000000000001
2010,Goran Dragić,/players/d/dragigo01.html,PHO,1440
2010,Jared Dudley,/players/d/dudleja01.html,PHO,1992.6000000000001
2010,Chris Duhon,/players/d/duhonch01.html,NYK,2070.2999999999997
2010,Tim Duncan,/players/d/duncati01.html,SAS,2441.4
2010,Mike Dunleavy,/players/d/dunlemi02.html,IND,1487.3999999999999
2010,Kevin Durant,/players/d/duranke01.html,OKC,3239
2010,Wayne Ellington,/players/e/ellinwa01.html,MIN,1383.2
2010,Monta Ellis,/players/e/ellismo01.html,GSW,2649.6
2010,Francisco Elson,/players/e/elsonfr01.html,MIL,61.599999999999994
2010,Francisco Elson,/players/e/elsonfr01.html,PHI,4
2010,Maurice Evans,/players/e/evansma01.html,ATL,1319.3
2010,Reggie Evans,/players/e/evansre01.html,TOR,310.8
2010,Tyreke Evans,/players/e/evansty01.html,SAC,2678.4
2010,Jordan Farmar,/players/f/farmajo01.html,LAL,1476
2010,Raymond Felton,/players/f/feltora01.html,CHA,2640
2010,Rudy Fernández,/players/f/fernaru01.html,POR,1438.3999999999999
2010,Kyrylo Fesenko,/players/f/fesenky01.html,UTA,406.70000000000005
2010,Michael Finley,/players/f/finlemi01.html,SAS,395
2010,Michael Finley,/players/f/finlemi01.html,BOS,315
2010,Derek Fisher,/players/f/fishede01.html,LAL,2230.4
2010,Jonny Flynn,/players/f/flynnjo01.html,MIN,2340.9
2010,T.J. Ford,/players/f/fordtj01.html,IND,1189.1000000000001
2010,Jeff Foster,/players/f/fosteje01.html,IND,254.4
2010,Randy Foye,/players/f/foyera01.html,WAS,1666
2010,Channing Frye,/players/f/fryech01.html,PHO,2187
2010,Dan Gadzuric,/players/g/gadzuda01.html,MIL,313.6
2010,Sundiata Gaines,/players/g/gainesu01.html,UTA,217.6
2010,Danilo Gallinari,/players/g/gallida01.html,NYK,2745.9
2010,Francisco García,/players/g/garcifr01.html,SAC,575
2010,Kevin Garnett,/players/g/garneke01.html,BOS,2063.1
2010,Marc Gasol,/players/g/gasolma01.html,MEM,2470.2
2010,Pau Gasol,/players/g/gasolpa01.html,LAL,2405
2010,Rudy Gay,/players/g/gayru01.html,MEM,3176
2010,Alonzo Gee,/players/g/geeal01.html,WAS,181.5
2010,Devean George,/players/g/georgde01.html,GSW,760.4999999999999
2010,Daniel Gibson,/players/g/gibsoda01.html,CLE,1069.6000000000001
2010,Taj Gibson,/players/g/gibsota01.html,CHI,2205.7999999999997
2010,J.R. Giddens,/players/g/giddejr01.html,BOS,98.7
2010,J.R. Giddens,/players/g/giddejr01.html,NYK,139.7
2010,Trey Gilder,/players/g/gildetr01.html,MEM,5
2010,Manu Ginóbili,/players/g/ginobma01.html,SAS,2152.5
2010,Ryan Gomes,/players/g/gomesry01.html,MIN,2211.6
2010,Drew Gooden,/players/g/goodedr01.html,DAL,1030.3999999999999
2010,Drew Gooden,/players/g/goodedr01.html,LAC,724.8
2010,Ben Gordon,/players/g/gordobe01.html,DET,1729.8
2010,Eric Gordon,/players/g/gordoer01.html,LAC,2232
2010,Marcin Gortat,/players/g/gortama01.html,ORL,1085.4
2010,Joey Graham,/players/g/grahajo01.html,DEN,756
2010,Stephen Graham,/players/g/grahast01.html,CHA,805
2010,Danny Granger,/players/g/grangda01.html,IND,2275.4
2010,Aaron Gray,/players/g/grayaa01.html,CHI,50.4
2010,Aaron Gray,/players/g/grayaa01.html,NOH,261.6
2010,Danny Green,/players/g/greenda02.html,CLE,116
2010,Jeff Green,/players/g/greenje02.html,OKC,3042.2000000000003
2010,Willie Green,/players/g/greenwi01.html,PHI,1554.9
2010,Donté Greene,/players/g/greendo01.html,SAC,1626.3999999999999
2010,Taylor Griffin,/players/g/griffta01.html,PHO,32
2010,Hamed Haddadi,/players/h/haddaha01.html,MEM,241.20000000000002
2010,Malik Hairston,/players/h/hairsma01.html,SAS,314.90000000000003
2010,Marcus Haislip,/players/h/haislma01.html,SAS,44
2010,Richard Hamilton,/players/h/hamilri01.html,DET,1550.2
2010,Tyler Hansbrough,/players/h/hansbty01.html,IND,510.40000000000003
2010,James Harden,/players/h/hardeja01.html,OKC,1740.3999999999999
2010,Al Harrington,/players/h/harrial01.html,NYK,2196
2010,Devin Harris,/players/h/harride01.html,NJN,2220.8
2010,Mike Harris,/players/h/harrimi01.html,HOU,82.4
2010,Mike Harris,/players/h/harrimi01.html,WAS,14
2010,Jason Hart,/players/h/hartja01.html,MIN,5
2010,Jason Hart,/players/h/hartja01.html,NOH,17.2
2010,Udonis Haslem,/players/h/hasleud01.html,MIA,2176.2
2010,Trenton Hassell,/players/h/hassetr01.html,NJN,1107.6000000000001
2010,Spencer Hawes,/players/h/hawessp01.html,SAC,1900.8
2010,Chuck Hayes,/players/h/hayesch01.html,HOU,1771.2
2010,Jarvis Hayes,/players/h/hayesja01.html,NJN,1035
2010,Brendan Haywood,/players/h/haywobr01.html,WAS,1612.1
2010,Brendan Haywood,/players/h/haywobr01.html,DAL,742
2010,Luther Head,/players/h/headlu01.html,IND,813.1
2010,Gerald Henderson,/players/h/hendege02.html,CHA,356.90000000000003
2010,Roy Hibbert,/players/h/hibbero01.html,IND,2033.1000000000001
2010,J.J. Hickson,/players/h/hicksjj01.html,CLE,1692.8999999999999
2010,Nenê,/players/h/hilarne01.html,DEN,2755.2000000000003
2010,George Hill,/players/h/hillge01.html,SAS,2277.6
2010,Grant Hill*,NA,PHO,2430
2010,Jordan Hill,/players/h/hilljo01.html,NYK,252
2010,Jordan Hill,/players/h/hilljo01.html,HOU,372.59999999999997
2010,Kirk Hinrich,/players/h/hinriki01.html,CHI,2479
2010,Jrue Holiday,/players/h/holidjr01.html,PHI,1766.6
2010,Ryan Hollins,/players/h/holliry01.html,MIN,1226.4
2010,Al Horford,/players/h/horfoal01.html,ATL,2843.1
2010,Eddie House,/players/h/houseed01.html,BOS,844.9999999999999
2010,Eddie House,/players/h/houseed01.html,NYK,370.8
2010,Dwight Howard,/players/h/howardw01.html,ORL,2845.4
2010,Josh Howard,/players/h/howarjo01.html,DAL,827.6999999999999
2010,Josh Howard,/players/h/howarjo01.html,WAS,91.2
2010,Juwan Howard,/players/h/howarju01.html,POR,1635.1999999999998
2010,Lester Hudson,/players/h/hudsole01.html,BOS,70.4
2010,Lester Hudson,/players/h/hudsole01.html,MEM,61.199999999999996
2010,Larry Hughes,/players/h/hughela01.html,NYK,821.5
2010,Larry Hughes,/players/h/hughela01.html,CHA,295.40000000000003
2010,Kris Humphries,/players/h/humphkr01.html,DAL,315
2010,Kris Humphries,/players/h/humphkr01.html,NJN,906.4000000000001
2010,Chris Hunter,/players/h/huntech01.html,GSW,786
2010,Lindsey Hunter,/players/h/hunteli01.html,CHI,122.2
2010,Othello Hunter,/players/h/hunteot01.html,ATL,32.9
2010,Steven Hunter,/players/h/huntest01.html,MEM,157.5
2010,Serge Ibaka,/players/i/ibakase01.html,OKC,1321.3000000000002
2010,Andre Iguodala,/players/i/iguodan01.html,PHI,3189.7999999999997
2010,Zydrunas Ilgauskas,/players/i/ilgauzy01.html,CLE,1337.6
2010,D.J. Mbenga,/players/m/mbengdj01.html,LAL,352.8
2010,Ersan İlyasova,/players/i/ilyaser01.html,MIL,1895.3999999999999
2010,Allen Iverson*,NA,MEM,66.9
2010,Allen Iverson*,NA,PHI,797.5
2010,Royal Ivey,/players/i/iveyro01.html,PHI,236.6
2010,Royal Ivey,/players/i/iveyro01.html,MIL,90
2010,Jarrett Jack,/players/j/jackja01.html,TOR,2246.7999999999997
2010,Cedric Jackson,/players/j/jacksce01.html,CLE,10
2010,Cedric Jackson,/players/j/jacksce01.html,SAS,24.900000000000002
2010,Cedric Jackson,/players/j/jacksce01.html,WAS,39.2
2010,Darnell Jackson,/players/j/jacksda01.html,CLE,113.4
2010,Darnell Jackson,/players/j/jacksda01.html,MIL,9
2010,Stephen Jackson,/players/j/jacksst02.html,GSW,299.7
2010,Stephen Jackson,/players/j/jacksst02.html,CHA,2829.6
2010,LeBron James,/players/j/jamesle01.html,CLE,2964
2010,Mike James,/players/j/jamesmi01.html,WAS,46
2010,Antawn Jamison,/players/j/jamisan01.html,WAS,1594.8999999999999
2010,Antawn Jamison,/players/j/jamisan01.html,CLE,810
2010,Nathan Jawai,/players/j/jawaina01.html,MIN,413.4
2010,Othyus Jeffers,/players/j/jeffeot01.html,UTA,72.8
2010,Al Jefferson,/players/j/jeffeal01.html,MIN,2462.4
2010,Richard Jefferson,/players/j/jefferi01.html,SAS,2519.1
2010,Jared Jeffries,/players/j/jeffrja01.html,NYK,1461.2
2010,Jared Jeffries,/players/j/jeffrja01.html,HOU,331.2
2010,Brandon Jennings,/players/j/jennibr01.html,MIL,2673.2000000000003
2010,Jonas Jerebko,/players/j/jerebjo01.html,DET,2232
2010,Yi Jianlian,/players/j/jianlyi01.html,NJN,1653.6000000000001
2010,Amir Johnson,/players/j/johnsam01.html,TOR,1451.3999999999999
2010,Anthony Johnson,/players/j/johnsan02.html,ORL,406.09999999999997
2010,James Johnson,/players/j/johnsja01.html,CHI,754
2010,Joe Johnson,/players/j/johnsjo02.html,ATL,2888
2010,Dahntay Jones,/players/j/jonesda02.html,IND,1892.3999999999999
2010,Dwayne Jones,/players/j/jonesdw02.html,PHO,7
2010,James Jones,/players/j/jonesja02.html,MIA,504
2010,Solomon Jones,/players/j/jonesso01.html,IND,676
2010,DeAndre Jordan,/players/j/jordade01.html,LAC,1134
2010,Chris Kaman,/players/k/kamanch01.html,LAC,2606.7999999999997
2010,Jason Kapono,/players/k/kaponja01.html,PHI,974.7
2010,Coby Karl,/players/k/karlco01.html,CLE,5.1
2010,Coby Karl,/players/k/karlco01.html,GSW,108
2010,Jason Kidd*,NA,DAL,2880
2010,Andrei Kirilenko,/players/k/kirilan01.html,UTA,1682
2010,Kyle Korver,/players/k/korveky01.html,UTA,951.6
2010,Kosta Koufos,/players/k/koufoko01.html,UTA,172.79999999999998
2010,Nenad Krstić,/players/k/krstine01.html,OKC,1740.3999999999999
2010,Oliver Lafayette,/players/l/lafayol01.html,BOS,22
2010,Carl Landry,/players/l/landrca01.html,HOU,1414.3999999999999
2010,Carl Landry,/players/l/landrca01.html,SAC,1052.8
2010,Marcus Landry,/players/l/landrma01.html,NYK,108.80000000000001
2010,Marcus Landry,/players/l/landrma01.html,BOS,3
2010,Acie Law,/players/l/lawac01.html,GSW,66
2010,Acie Law,/players/l/lawac01.html,CHA,33.300000000000004
2010,Acie Law,/players/l/lawac01.html,CHI,135.60000000000002
2010,Ty Lawson,/players/l/lawsoty01.html,DEN,1319.5
2010,Courtney Lee,/players/l/leeco01.html,NJN,2378.5
2010,David Lee,/players/l/leeda02.html,NYK,3021.2999999999997
2010,Rashard Lewis,/players/l/lewisra02.html,ORL,2368.7999999999997
2010,Shaun Livingston,/players/l/livinsh01.html,OKC,130
2010,Shaun Livingston,/players/l/livinsh01.html,WAS,665.6
2010,Brook Lopez,/players/l/lopezbr01.html,NJN,3025.7999999999997
2010,Robin Lopez,/players/l/lopezro01.html,PHO,984.3000000000001
2010,Kevin Love,/players/l/loveke01.html,MIN,1716
2010,Kyle Lowry,/players/l/lowryky01.html,HOU,1652.4
2010,Corey Maggette,/players/m/maggeco01.html,GSW,2079
2010,Jamaal Magloire,/players/m/magloja01.html,MIA,360
